Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1251786072,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1252156228,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1252286139,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1252659941,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1252786409,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1253164012,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1253286544,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1253667981,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1253786620,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1254171807,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1254286680,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1254675878,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1254786923,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1255179852,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1255287026,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1255683847,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1255787088,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1256187721,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1256287625,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1256691815,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1256787507,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1257195779,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1257287594,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1257699640,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1257787621,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1258203433,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1258287852,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1258707617,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1258787875,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1259211510,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1259288198,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1259715470,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1259788254,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1260219483,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1260288472,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1260723260,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1260788559,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1261227249,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1261288648,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1261731159,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1261788716,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1262235065,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1262288965,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1262739229,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1262789130,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1263242997,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1263289311,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1263747087,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1263789337,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1264251091,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1264289583,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1264754865,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1264789533,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1265259003,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1265289769,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1265762923,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1265789848,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1266266698,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1266290025,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1266770814,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1266790061,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1267274766,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1267291735,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1267778663,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1267790488,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1268282695,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1268290559,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1268786713,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1268790784,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1269290568,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1269290862,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1269791056,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1269794609,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1270291171,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1270298489,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1270791234,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1270803108,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1271291501,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1271309805,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1271791480,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1271811923,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1272291743,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1272314465,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1272791842,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1272819687,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1273291993,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1273325366,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1273792156,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1273826106,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1274292177,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1274330130,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1274792431,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1274834045,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1275292441,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1275338130,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1275792616,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1275842005,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1276292834,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1276346057,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1276793124,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1276849965,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1277293190,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1277353892,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1277793201,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1277857708,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1278293427,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1278361966,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1278793407,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1278865633,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1279293612,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1279369635,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1279793771,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1279873563,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1280293872,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1280377660,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1280794065,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1280881655,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1281294195,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1281385624,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1281794255,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1281889378,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1282294505,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1282393489,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1282794710,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1282897375,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1283294774,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1283401451,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1283794862,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1283905360,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1284294872,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1284409350,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1284795165,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1284913164,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1285295293,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1285417247,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1285795473,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1285921249,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1286295570,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1286425202,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1286795778,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1286929169,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1287295705,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1287433069,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1287796043,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1287937070,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1288296007,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1288440878,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1288796333,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1288944957,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1289296447,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1289448891,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1289796461,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1289952807,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1290296524,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1290456762,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1290796836,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1290960685,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1291296918,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1291464667,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1291797026,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1291968476,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1292297247,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1292472593,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1292797358,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1292976473,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1293297518,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1293480519,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1293797644,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1293984312,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1294297728,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1294488381,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1294797930,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1294992465,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1295298046,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1295496281,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1295798082,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1296000123,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1296298296,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1296504369,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1296798508,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1297008264,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1297298532,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1297512142,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1297798745,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1298016107,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1298298879,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1298519974,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1298798995,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1299023969,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1299299207,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1299527957,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1299799332,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1300031989,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1300299378,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1300535921,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1300799671,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1301040520,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1301301654,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1301543798,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1301799717,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1302047722,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1302299917,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1302551853,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1302800182,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1303056350,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1303300192,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1303561649,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1303800373,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1304063630,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1304300535,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1304568104,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1304800684,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1305073450,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1305300765,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1305578866,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1305801564,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1306079444,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1306301079,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1306583397,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1306801196,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1307087299,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1307301221,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1307591247,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1307801470,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1308095168,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1308301628,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1308599366,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1308801724,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1309103182,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1309301885,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1309607010,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1309802031,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1310111046,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1310302162,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1310614989,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1310802325,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1311119010,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1311302427,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1311622907,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1311802544,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1312126791,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1312302764,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1312630917,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1312802841,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1313134667,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1313303035,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1313638837,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1313803136,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1314142572,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1314303231,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1314646605,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1314803341,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1315150731,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1315303484,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1315654704,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1315803647,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1316158404,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1316303775,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1316662594,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1316803972,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1317166487,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1317304001,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1317670338,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1317804264,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1318174334,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1318304270,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1318678310,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1318804438,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1319182337,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1319304674,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1319686188,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1319804795,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1320190189,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1320304912,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1320694140,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1320805106,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1321198056,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1321305248,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1321701947,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1321805310,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1322205947,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1322305422,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1322709978,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1322805489,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1323213966,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1323305694,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1323717908,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1323805789,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1324221801,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1324306029,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1324725831,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1324806096,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1325229684,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1325306153,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1325733762,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1325806447,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1326237525,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1326306501,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1326741672,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1326806638,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1327245586,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1327306846,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1327749636,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1327806991,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1328253454,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1328307038,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1328757489,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1328807286,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1329261405,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1329307443,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1329765350,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1329807407,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1330269290,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1330307617,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1330773345,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1330807697,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1331277089,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1331307864,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1331781320,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1331807934,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1332285143,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1332308209,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1332789090,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1332808353,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1333293120,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1333308399,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1333797069,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1333808630,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1334300997,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1334308762,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1334804957,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1334810751,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1335309040,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1335309333,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1335809222,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1335815145,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1336309181,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1336317723,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1336809522,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1336820909,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1337309599,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1337326330,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1337809628,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1337831605,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
